126,0.83266,0.61968
127,0.26539,0.97185
128,0.04871,0.01262
129,0.7423,0.61536
130,0.75445,0.99956
131,0.25926,0.7339
132,0.21905,0.83085
133,0.91192,0.94207
134,0.77453,0.28842
135,0.24948,0.91085
136,0.81892,0.78445
137,0.08773,0.50001
138,0.91945,0.4842
139,0.08179,0.65458
140,0.95121,0.82517
141,0.38949,0.0157
142,0.94871,0.42028
143,0.02573,0.99865
144,0.58106,0.02353
145,0.39721,0.84972
146,0.78273,0.22676
147,0.80759,0.5061
148,0.48315,0.18065
149,0.73861,0.15145
150,0.07733,0.86015
151,0.75355,0.05259
152,0.76156,0.28146
153,0.48375,0.63856
154,0.5323,0.52419
155,0.95367,0.37444
156,0.14374,0.63628
157,0.14028,0.36237
158,0.42901,0.06694
159,0.84388,0.09186
160,0.46126,0.97885
161,0.13306,0.12455
162,0.55447,0.88213
163,0.90437,0.45477
164,0.8052,0.04071
165,0.16206,0.56843
166,0.11935,0.26079
167,0.79354,0.35042
168,0.82653,0.93099
169,0.86937,0.74634
170,0.39402,0.48788
171,0.17091,0.44686
172,0.31983,0.82281
173,0.30122,0.99671
174,0.24839,0.87945
175,0.68809,0.55251
176,0.56284,0.04675
177,0.943,0.06038
178,0.67947,0.66961
179,0.64485,0.734
180,0.93911,0.73556
181,0.45758,0.49938
182,0.76644,0.23595
183,0.39474,0.9432
184,0.53506,0.80262
185,0.60649,0.48588
186,0.9592,0.41154
187,0.50339,0.8219
188,0.1721,0.02227
189,0.01354,0.48309
190,0.84624,0.66885
191,0.44121,0.36418
192,0.67172,0.32177
193,0.03883,0.07421
194,0.01888,0.64181
195,0.45022,0.41769
196,0.38011,0.90252
197,0.23151,0.13283
198,0.95348,0.52554
199,0.68327,0.02141
200,0.91505,0.35893
201,0.43761,0.87892
202,0.16276,0.93285
203,0.24865,0.82668
204,0.68043,0.50779
205,0.80994,0.71655
206,0.23053,0.83139
207,0.06023,0.03248
208,0.42096,0.45607
209,0.44853,0.56776
210,0.37133,0.73998
211,0.55373,0.47537
212,0.57274,0.04087
213,0.96074,0.93976
214,0.2439,0.10727
215,0.55906,0.95822
216,0.86142,0.74909
217,0.99474,0.03625
218,0.33397,0.56305
219,0.52898,0.84989
220,0.30702,0.64531
221,0.27836,0.21924
222,0.92316,0.73175
223,0.58163,0.95892
224,0.27135,0.78501
225,0.65012,0.61017
226,0.90619,0.35356
227,0.85754,0.1771
228,0.07365,0.41405
229,0.0739,0.72714
230,0.53545,0.18864
231,0.35307,0.47421
232,0.04681,0.01929
233,0.98905,0.58396
234,0.17521,0.90386
235,0.03845,0.80174
236,0.43105,0.10701
237,0.77908,0.2337
238,0.258,0.73235
239,0.73416,0.90437
240,0.16969,0.73797
241,0.99561,0.4174
242,0.91271,0.40084
243,0.29234,0.47019
244,0.77975,0.72472
245,0.32239,0.63559
246,0.02361,0.63602
247,0.39496,0.08322
248,0.26795,0.2052
249,0.9425,0.13251
250,0.95913,0.20936
