876,0.22111,0.66502
877,0.76435,0.22076
878,0.13337,0.48683
879,0.14632,0.91193
880,0.43405,0.38265
881,0.43023,0.38897
882,0.26577,0.75397
883,0.9304,0.52462
884,0.11609,0.60461
885,0.29254,0.25655
886,0.58169,0.2104
887,0.02915,0.49256
888,0.12195,0.24275
889,0.9008,0.92181
890,0.54246,0.66716
891,0.99831,0.04227
892,0.97629,0.41683
893,0.75551,0.6095
894,0.52541,0.27049
895,0.66636,0.41505
896,0.95548,0.53203
897,0.57638,0.2325
898,0.36288,0.84056
899,0.20298,0.36041
900,0.58173,0.12971
901,0.41107,0.93822
902,0.93196,0.93832
903,0.64829,0.23166
904,0.17032,0.80457
905,0.00963,0.35766
906,0.84486,0.01315
907,0.10999,0.74197
908,0.54637,0.8997
909,0.62611,0.99149
910,0.09819,0.32071
911,0.93099,0.48541
912,0.45333,0.73993
913,0.69976,0.59206
914,0.18115,0.32735
915,0.25905,0.05794
916,0.01069,0.11964
917,0.64906,0.58328
918,0.21903,0.1072
919,0.40786,0.15136
920,0.56449,0.10952
921,0.83997,0.95732
922,0.78999,0.65196
923,0.17817,0.3993
924,0.45089,0.1362
925,0.5703,0.13501
926,0.57354,0.41139
927,0.37527,0.14776
928,0.01891,0.72957
929,0.2307,0.26365
930,0.98085,0.37968
931,0.01478,0.45666
932,0.13459,0.25462
933,0.05017,0.08811
934,0.42365,0.23543
935,0.48707,0.92166
936,0.03857,0.0853
937,0.41556,0.66976
938,0.00799,0.41746
939,0.45612,0.77711
940,0.96226,0.4823
941,0.68135,0.64467
942,0.79266,0.44607
943,0.72804,0.47457
944,0.80715,0.50254
945,0.77562,0.66574
946,0.49604,0.78964
947,0.89765,0.67492
948,0.2453,0.74389
949,0.41621,0.31
950,0.85397,0.94912
951,0.90206,0.25581
952,0.99937,0.79738
953,0.12708,0.23438
954,0.01419,0.25069
955,0.48924,0.18693
956,0.90825,0.52482
957,0.22371,0.98314
958,0.49983,0.70271
959,0.54125,0.74198
960,0.39139,0.43511
961,0.67197,0.57924
962,0.91646,0.49327
963,0.22375,0.87841
964,0.26325,0.69309
965,0.15989,0.54245
966,0.78249,0.76007
967,0.40841,0.5482
968,0.60565,0.90971
969,0.12859,0.7551
970,0.63478,0.45086
971,0.07571,0.01805
972,0.48843,0.95007
973,0.46568,0.28389
974,0.95758,0.12885
975,0.21495,0.2887
976,0.05319,0.47465
977,0.25632,0.12481
978,0.31618,0.54099
979,0.33095,0.93738
980,0.05063,0.87389
981,0.66689,0.51445
982,0.40734,0.60664
983,0.32612,0.83162
984,0.05797,0.44621
985,0.76267,0.02176
986,0.64005,0.23267
987,0.58993,0.02605
988,0.33589,0.13826
989,0.49039,0.98943
990,0.05307,0.51298
991,0.02684,0.62249
992,0.89673,0.44793
993,0.3241,0.53274
994,0.49987,0.83936
995,0.24504,0.56256
996,0.57641,0.81255
997,0.62081,0.8205
998,0.98818,0.06137
999,0.52452,0.56019
1000,0.83105,0.73471
