501,0.98443,0.88717
502,0.46435,0.21169
503,0.56755,0.87956
504,0.47332,0.67048
505,0.22909,0.29752
506,0.14214,0.40643
507,0.85477,0.90285
508,0.42507,0.44327
509,0.57715,0.8252
510,0.45042,0.41355
511,0.1431,0.11853
512,0.89218,0.65853
513,0.86428,0.12512
514,0.64169,0.33056
515,0.02108,0.45519
516,0.69682,0.78252
517,0.92506,0.54803
518,0.08948,0.19432
519,0.63538,0.92176
520,0.01222,0.59132
521,0.042,0.49226
522,0.44347,0.83614
523,0.26367,0.91386
524,0.76686,0.79127
525,0.00348,0.50369
526,0.12105,0.06845
527,0.06068,0.54771
528,0.56011,0.82849
529,0.86445,0.98504
530,0.3013,0.00665
531,0.84043,0.72747
532,0.72852,0.93264
533,0.20617,0.06298
534,0.95658,0.831
535,0.83825,0.70342
536,0.70445,0.89513
537,0.32379,0.09292
538,0.8779,0.94509
539,0.1397,0.80077
540,0.25676,0.56184
541,0.62326,0.52293
542,0.59245,0.99975
543,0.07057,0.03326
544,0.99584,0.61765
545,0.39855,0.73881
546,0.59347,0.61208
547,0.35834,0.45233
548,0.97093,0.17904
549,0.58635,0.54628
550,0.69678,0.20209
551,0.85146,0.46253
552,0.97653,0.06695
553,0.23374,0.54485
554,0.60431,0.63836
555,0.95468,0.72662
556,0.40698,0.75059
557,0.19698,0.85631
558,0.00721,0.48068
559,0.62569,0.44421
560,0.27701,0.10401
561,0.44169,0.4534
562,0.12908,0.20343
563,0.18246,0.46725
564,0.64427,0.29081
565,0.27974,0.09846
566,0.62781,0.03774
567,0.99877,0.14783
568,0.84934,0.64107
569,0.00788,0.27403
570,0.13199,0.05909
571,0.40467,0.95729
572,0.546,0.87906
573,0.85533,0.01794
574,0.82592,0.78989
575,0.55697,0.42011
576,0.84635,0.58669
577,0.85165,0.93708
578,0.62052,0.99267
579,0.93253,0.35646
580,0.29534,0.47487
581,0.58264,0.96462
582,0.48876,0.81257
583,0.82478,0.46609
584,0.52456,0.18037
585,0.86273,0.47192
586,0.37218,0.66159
587,0.85213,0.35492
588,0.79017,0.74615
589,0.43608,0.43475
590,0.02866,0.25427
591,0.3716,0.03961
592,0.67447,0.02958
593,0.37293,0.23637
594,0.67205,0.03369
595,0.1465,0.46716
596,0.85962,0.5723
597,0.31807,0.27344
598,0.39227,0.36724
599,0.78459,0.70749
600,0.94673,0.88139
601,0.63791,2.7E-4
602,0.57393,0.03699
603,0.40585,0.66912
604,0.65643,0.84435
605,0.19926,0.51515
606,0.64529,0.76922
607,0.70876,0.30503
608,0.49689,0.62961
609,0.88029,0.21506
610,0.94815,0.59665
611,0.06444,0.11072
612,0.51959,0.76079
613,0.01351,0.29195
614,0.73407,0.4698
615,0.97196,0.92094
616,0.17909,0.25174
617,0.7259,0.4201
618,0.23147,0.31221
619,0.57316,0.60401
620,0.85842,0.85034
621,0.79113,0.0082
622,0.96389,0.34432
623,0.61843,0.56192
624,0.66117,0.96352
625,0.77693,0.98799
