1,0.8517,0.59965
2,0.13847,0.07135
3,0.18493,0.79994
4,0.09624,0.7869
5,0.75816,0.16133
6,0.58545,0.46731
7,0.44123,0.1529
8,0.56726,0.39944
9,0.9677,0.40022
10,0.33751,0.87217
11,0.36135,0.14494
12,0.16783,0.19671
13,0.81552,0.78855
14,0.93462,0.07797
15,0.61061,0.93785
16,0.90898,0.76433
17,0.17783,0.31329
18,0.4374,0.60691
19,0.18092,0.89929
20,0.37141,0.77731
21,0.83557,0.92222
22,0.39496,0.60941
23,0.4825,0.91282
24,0.30239,0.27763
25,0.22438,0.3855
26,0.93989,0.06362
27,0.02259,0.49916
28,0.91689,0.92625
29,0.59855,0.13026
30,0.02735,0.89053
31,0.04182,0.52555
32,0.86503,0.21157
33,0.29409,0.16502
34,0.11854,0.40757
35,0.99302,0.35979
36,0.60824,0.3092
37,0.00687,0.82949
38,0.31272,0.86741
39,0.85143,0.67414
40,0.2607,0.40741
41,0.10043,0.97482
42,0.97742,0.51179
43,0.5924,0.8249
44,0.80286,0.20998
45,0.24598,0.11834
46,0.52558,0.55354
47,0.23587,0.72246
48,0.53954,0.17316
49,0.79988,0.40428
50,0.29358,0.9165
51,0.93063,0.36249
52,0.72302,0.23533
53,0.25186,0.7013
54,0.41588,0.92152
55,0.6002,0.26333
56,0.14207,0.26839
57,0.57666,0.07388
58,0.93708,0.52267
59,0.01788,0.1376
60,0.87006,0.75528
61,0.03467,0.99058
62,0.6882,0.12636
63,0.64073,0.4954
64,0.54152,0.8502
65,0.53105,0.65788
66,0.3401,0.29324
67,0.56536,0.2108
68,0.38436,0.66257
69,0.77342,0.15757
70,0.92518,0.18362
71,0.88924,0.78204
72,0.70195,0.49674
73,0.72532,0.61888
74,0.10502,0.98103
75,0.52404,0.8011
76,0.11684,0.38049
77,0.48404,0.63772
78,0.25018,0.70785
79,0.1151,0.20669
80,0.71378,0.63841
81,0.58347,0.39388
82,0.29923,0.80624
83,0.10203,0.16366
84,0.71019,0.85182
85,0.10259,0.87168
86,0.97276,0.5898
87,0.08554,0.29547
88,0.08689,0.53324
89,0.35512,0.52141
90,0.6511,0.86207
91,0.3945,0.51769
92,0.48254,0.14038
93,0.95355,0.64058
94,0.07686,0.76626
95,0.39641,0.38123
96,0.79037,0.66222
97,0.13693,0.13165
98,0.63817,0.34887
99,0.43906,0.5637
100,0.82195,0.18905
101,0.2569,0.97707
102,0.51538,0.59769
103,0.1881,0.42758
104,0.6897,0.18018
105,0.99774,0.14014
106,0.06965,0.05374
107,0.13785,0.60194
108,0.80805,0.38758
109,0.38122,0.39042
110,0.98094,0.3341
111,0.94797,0.19926
112,0.61923,0.76487
113,0.24384,0.92391
114,0.47354,0.20882
115,0.32953,0.96068
116,0.44554,0.46419
117,0.52788,0.23268
118,0.12165,0.15334
119,0.86051,0.38075
120,0.53946,0.10754
121,0.06095,0.38568
122,0.86065,0.78958
123,0.64811,0.07221
124,0.1879,0.33915
125,0.00288,0.74803
