"(0.10142053130701723, 0.43092215886682017)","[(0.10142053130701723, 0.43092215886682017), (0.08644065505899323, 0.47945774142326636)]",3
"(0.11563282674196029, 0.3536130071862833)","[(0.11563282674196029, 0.3536130071862833), (0.07568521997805733, 0.3327279397320695)]",3
"(0.6969510273061867, 0.06959317502997775)","[(0.6969510273061867, 0.06959317502997775), (0.6610567928891508, 0.09281383392593001)]",3
"(0.9596995509875851, 0.8593528526170406)","[(0.9596995509875851, 0.8593528526170406), (0.9886445485495287, 0.8447013741915816)]",3
"(0.5179273240511914, 0.16356549496393546)","[(0.5179273240511914, 0.16356549496393546), (0.5024380458654439, 0.15243175245625096)]",3
"(0.6159432915088561, 0.07682328624003854)","[(0.6159432915088561, 0.07682328624003854), (0.598317269818272, 0.09521797448206448)]",3
"(0.276803065438629, 0.7307587082533122)","[(0.276803065438629, 0.7307587082533122), (0.22160849954314799, 0.714039586612268)]",3
"(0.8643401327778454, 0.2504566389287315)","[(0.8643401327778454, 0.2504566389287315), (0.779701650198799, 0.28598570918093125)]",3
"(0.40423593940857505, 0.09754714137283427)","[(0.40423593940857505, 0.09754714137283427), (0.3579311397284962, 0.09789477387855183)]",3
"(0.5377298638977027, 0.7749717823200865)","[(0.5377298638977027, 0.7749717823200865), (0.5664354765510285, 0.7477959477968436)]",3
"(0.6523195672878597, 0.38381646997138985)","[(0.6523195672878597, 0.38381646997138985), (0.633612031254319, 0.374376772193038)]",3
"(0.6953969390074232, 0.6753839855508506)","[(0.6953969390074232, 0.6753839855508506), (0.7195203055832781, 0.6435821375617008)]",3
"(0.7812272004597108, 0.44514155137774936)","[(0.7812272004597108, 0.44514155137774936), (0.7907318007354003, 0.41190631871741723)]",3
"(0.9816563274327471, 0.5802369238759602)","[(0.9816563274327471, 0.5802369238759602), (0.9702872663712475, 0.5615250576609697)]",3
"(0.1937828176923242, 0.13834258911511932)","[(0.1937828176923242, 0.13834258911511932), (0.22817907862062303, 0.14393881188866975)]",3
"(0.9105391714437947, 0.5943590884071227)","[(0.9105391714437947, 0.5943590884071227), (0.9234496450132902, 0.610113257642088)]",3
"(0.41309084329704837, 0.8708402065945625)","[(0.41309084329704837, 0.8708402065945625), (0.49664298276849106, 0.9019669891385963)]",3
"(0.49369596328600596, 0.6274449710937788)","[(0.49369596328600596, 0.6274449710937788), (0.47703192632752267, 0.5746921300731167)]",3
"(0.09866667682496555, 0.6819829525302555)","[(0.09866667682496555, 0.6819829525302555), (0.10300421381816871, 0.6847945997497832)]",3
"(0.39660425612395744, 0.25360175354695047)","[(0.39660425612395744, 0.25360175354695047), (0.4183225977332756, 0.25922988601040997)]",3
"(0.4183225977332756, 0.25922988601040997)","[(0.4183225977332756, 0.25922988601040997), (0.42083435737599084, 0.27025410742994715)]",3
"(0.9848276112122777, 0.551492187258857)","[(0.9848276112122777, 0.551492187258857), (0.9811954690034029, 0.5570242530653761)]",3
"(0.7839600106480624, 0.6849199862560914)","[(0.7839600106480624, 0.6849199862560914), (0.7678143065529222, 0.7210026335714114)]",3
"(0.18634056016946676, 0.7005197196295356)","[(0.18634056016946676, 0.7005197196295356), (0.17846111382446472, 0.6659533192455892)]",3
"(0.33416215542334493, 0.45371945460343654)","[(0.33416215542334493, 0.45371945460343654), (0.34091244227324524, 0.4561017476998812)]",3
"(0.782430989793506, 0.9270229068026452)","[(0.782430989793506, 0.9270229068026452), (0.7454387726299837, 0.9282029141222867)]",3
"(0.12528045737891824, 0.16355457624227843)","[(0.12528045737891824, 0.16355457624227843), (0.15520566346876774, 0.17922412280416689)]",3
"(0.6017385353403575, 0.8433895193661703)","[(0.6017385353403575, 0.8433895193661703), (0.6050534356087517, 0.8242317311096647)]",3
"(0.16852073052436123, 0.4349066634516007)","[(0.16852073052436123, 0.4349066634516007), (0.18574863092900917, 0.4636197390669964)]",3
"(0.4552133071103217, 0.04777848128170459)","[(0.4552133071103217, 0.04777848128170459), (0.40423593940857505, 0.09754714137283427)]",3
"(0.473751347569375, 0.35560191542226893)","[(0.473751347569375, 0.35560191542226893), (0.483243607880381, 0.35986449625791084)]",3
"(0.14115972485084793, 0.6814771065558866)","[(0.14115972485084793, 0.6814771065558866), (0.10300421381816871, 0.6847945997497832)]",3
"(0.7678143065529222, 0.7210026335714114)","[(0.7678143065529222, 0.7210026335714114), (0.7839600106480624, 0.6849199862560914)]",3
"(0.5940389056096275, 0.3663599221654844)","[(0.5940389056096275, 0.3663599221654844), (0.5707180183256328, 0.3742457005646458)]",3
"(0.3560092302198158, 0.5275036152092543)","[(0.3560092302198158, 0.5275036152092543), (0.35458138471013667, 0.53566712749103)]",3
"(0.06013736393757907, 0.9306485491727982)","[(0.06013736393757907, 0.9306485491727982), (0.06189916176879018, 0.9167638633470863)]",3
